cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,Date
2162017,2158813,1834716,1928405,1897583,1896972,2131652,1878662,1971435,2317047,2125549,2124786,2231140,2098236,20,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099324
2162322,2158813,1833953,1929016,1897888,1896820,2131652,1878967,1970367,2316436,2125396,2124328,2231597,2098388,20,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099325
2161712,2158660,1834259,1928405,1897735,1897583,2131500,1878814,1970672,2316131,2125244,2124328,2231750,2098999,453,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099326
2162017,2158660,1833496,1927947,1897583,1896667,2130889,1878356,1970672,2316894,2125701,2124481,2231445,2099304,448,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099327
2161865,2158203,1834259,1928863,1897888,1897277,2132110,1879119,1970672,2316436,2125244,2124786,2231140,2098388,451,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099328
2162017,2158660,1834411,1929168,1897583,1896667,2131958,1878967,1970977,2316284,2125549,2124633,2231445,2098541,453,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099329
2162322,2158660,1833801,1929168,1898193,1896820,2132263,1879119,1971282,2316894,2125244,2124328,2231292,2098541,455,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099330
2162933,2158508,1834106,1928710,1898040,1897125,2131958,1878967,1970367,2316589,2125854,2124481,2231597,2098846,451,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099331
2162017,2158050,1833953,1929168,1897277,1896820,2131652,1878814,1970214,2316589,2124328,2124328,2231292,2098846,450,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099332
2161712,2158508,1833190,1928710,1897888,1896972,2131805,1878814,1969757,2315826,2125549,2124633,2231597,2098693,453,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099333
2162628,2158966,1834106,1928710,1897430,1896820,2131958,1879425,1970214,2316131,2125549,2124786,2231597,2098693,449,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099334
2162017,2158050,1833190,1928558,1897888,1897430,2131805,1878967,1970214,2316284,2125244,2124176,2231597,2098693,449,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099335
2161407,2158050,1834106,1928253,1897125,1896972,2131652,1879119,1969909,2316284,2125549,2124176,2232208,2099151,449,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099336
2162475,2159118,1834564,1929016,1898193,1897430,2132263,1879119,1969909,2315979,2124938,2124633,2231292,2098846,447,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099337
2162322,2158813,1834564,1929168,1897583,1896820,2131958,1878967,1970520,2316741,2125244,2124176,2231750,2098999,446,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099338
2162628,2158355,1833801,1928405,1897583,1897125,2132415,1879119,1970367,2316741,2125854,2124176,2230682,2098388,453,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099339
2161865,2158050,1834259,1928863,1897888,1897277,2132263,1878814,1970520,2316589,2125549,2124328,2231292,2098541,449,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099340
2161712,2158813,1834716,1929016,1897583,1897125,2131347,1878662,1969909,2315979,2126007,2124786,2231750,2098541,447,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099341
2162017,2159118,1833343,1928558,1897735,1897125,2132263,1879119,1970062,2316284,2125854,2124633,2231597,2098541,451,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099342
2162170,2158355,1834564,1929016,1897583,1897125,2132263,1879272,1970977,2316741,2125549,2124176,2231445,2098846,449,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099343
2162475,2158966,1835174,1929168,1898040,1897277,2131042,1878204,1970367,2316741,2125091,2123870,2231140,2098999,449,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099344
2162475,2158660,1833648,1928558,1897430,1896820,2131500,1878509,1970520,2316741,2125701,2125091,2232055,2098846,451,948,936,0,105,44,43,845,12,214,999,826,822,999,729,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099345
2162170,2158203,1834564,1928405,1898040,1896820,2131500,1878814,1970825,2316284,2125701,2124786,2230987,2099151,450,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099346
2161712,2158050,1833953,1929016,1898040,1897125,2131652,1879272,1970214,2315826,2125244,2124328,2231903,2098846,448,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099347
2161712,2158050,1834411,1929168,1898498,1897735,2131652,1878204,1970977,2316741,2125549,2123870,2231597,2098999,451,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099348
2161102,2158050,1834106,1928863,1897583,1897125,2131805,1879119,1970672,2316741,2124786,2124176,2231445,2098541,452,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099349
2162322,2158508,1834411,1928710,1898345,1896667,2131195,1878509,1970367,2315979,2125701,2124481,2231597,2099304,448,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099350
2162322,2158660,1833496,1928405,1897277,1896362,2131347,1878356,1970062,2316284,2125854,2124786,2231750,2099304,451,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099351
2162017,2158508,1833801,1928558,1897735,1897735,2131500,1878509,1970214,2315979,2125396,2124481,2230834,2098236,449,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099352
2161560,2158355,1834259,1929473,1897888,1896209,2131958,1879119,1969909,2315979,2125701,2124481,2232666,2099151,448,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099353
2161407,2158355,1833953,1928558,1898345,1896820,2131958,1878814,1970062,2315979,2126007,2124328,2231903,2098999,448,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099354
2162475,2158813,1833801,1928863,1898193,1896972,2131652,1878967,1970672,2317047,2125244,2124786,2231292,2098541,451,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099355
2162017,2158508,1834411,1928863,1898345,1897125,2131805,1878204,1970977,2316741,2125091,2124481,2231292,2098999,447,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099356
2162017,2158660,1833953,1928558,1898498,1897125,2132110,1878967,1970520,2316436,2125396,2124938,2232208,2098693,449,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099357
2161407,2157897,1833953,1928558,1897430,1896972,2131805,1879272,1970977,2316589,2125549,2124786,2231750,2098693,453,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099358
2162322,2159118,1834259,1929016,1898040,1897277,2131500,1879119,1970367,2316284,2125396,2124481,2231597,2098693,449,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099359
2161560,2158203,1833953,1928710,1897583,1897125,2131958,1878967,1970672,2315979,2126007,2124786,2231750,2098846,454,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099360
2162170,2158203,1833648,1928710,1897277,1897125,2131805,1878356,1970977,2316589,2125396,2124328,2231903,2098388,455,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099361
2162322,2159118,1833648,1928253,1897735,1897430,2131805,1879119,1970977,2316589,2126007,2124938,2230987,2098236,451,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099362
2162170,2158966,1834106,1929473,1898193,1897430,2131958,1879425,1970672,2316284,2125396,2124633,2231140,2098999,453,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099363
2162170,2159118,1833801,1928863,1898345,1897583,2131195,1878356,1970367,2316589,2125244,2124176,2230834,2098388,452,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099364
2162170,2158355,1834259,1928405,1897583,1897125,2132415,1878967,1970062,2315826,2124938,2123870,2231750,2098846,452,947,935,-1,104,43,42,844,11,213,998,825,821,998,728,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099365
2162628,2158966,1834106,1929016,1898040,1896667,2131652,1878814,1970520,2316741,2125396,2124328,2231445,2098388,452,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099366
2162017,2158508,1833953,1928405,1898193,1896972,2132568,1879730,1970367,2316589,2125396,2124176,2231597,2098999,457,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099367
2162017,2158813,1833953,1928253,1897888,1896972,2131652,1878662,1970672,2316589,2125396,2125091,2231445,2098846,454,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099368
2162017,2158355,1833953,1929168,1897735,1896972,2132263,1879577,1970520,2316131,2125854,2124786,2231292,2098541,453,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099369
2161407,2159118,1833801,1928405,1898498,1897277,2132110,1879425,1970367,2316436,2125701,2124481,2231292,2098846,454,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099370
2162475,2159271,1834106,1928558,1898193,1897277,2131347,1878814,1970367,2316436,2125701,2124328,2231750,2099304,454,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099371
2162170,2159118,1833953,1928710,1897430,1897125,2132415,1878967,1970214,2315979,2125854,2124786,2231445,2098846,450,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099372
2162170,2158355,1833801,1928405,1898193,1896972,2131958,1878662,1970672,2316741,2124938,2124176,2231597,2098693,455,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099373
2162017,2158355,1834106,1929473,1897735,1897430,2132415,1878814,1969909,2315673,2125091,2124328,2231140,2098388,454,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099374
2162017,2159271,1834564,1929321,1898193,1897583,2131958,1878814,1970520,2316894,2125854,2124938,2231750,2098693,453,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099375
2162322,2159118,1833648,1928863,1897888,1897277,2132263,1879272,1970367,2316131,2126007,2124786,2231750,2098999,453,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099376
2162017,2158660,1833343,1927947,1898345,1897277,2132110,1879425,1970062,2316131,2125549,2124481,2231292,2097778,452,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099377
2162170,2158660,1834564,1929016,1897735,1896820,2131805,1878662,1970825,2316284,2125549,2123718,2231140,2098541,450,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099378
2162475,2158966,1833953,1928405,1897277,1896667,2132415,1879272,1970367,2316131,2126007,2125244,2232055,2099304,448,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099379
2161712,2158966,1833801,1928558,1897583,1896820,2131500,1879119,1970062,2316284,2125549,2124481,2231292,2098999,453,946,934,-2,103,42,41,843,10,212,997,824,820,997,727,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671099380
