cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,Date
1992492,2360076,2203521,2155456,1952056,2337036,2172546,2161407,2228393,2292938,2225036,2137908,2022399,1870574,485,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608571
1992492,2360839,2203369,2155456,1952209,2337188,2172698,2161712,2227935,2292175,2224426,2137298,2023315,1870117,489,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608572
1992492,2360839,2203369,2154693,1952056,2337341,2173004,2161407,2227935,2292938,2225036,2137756,2022857,1869812,485,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608573
1992187,2360839,2203063,2154846,1951293,2336883,2173156,2161560,2227783,2293090,2225189,2138061,2022552,1869201,488,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608574
1992492,2361145,2203369,2155151,1951904,2337341,2172546,2161560,2227935,2293090,2224273,2136840,2022399,1869964,486,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608575
1992187,2360534,2203369,2154235,1952056,2337188,2172698,2161865,2228546,2293395,2224121,2137451,2022552,1869812,486,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608576
1992492,2360839,2203216,2154693,1951904,2336883,2173156,2161254,2227935,2293090,2224731,2137908,2022857,1870269,484,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608577
1991424,2361145,2203521,2154998,1952056,2337036,2173461,2161865,2228393,2292938,2224426,2137756,2023620,1870727,487,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608578
1992187,2360839,2203216,2154998,1951599,2337341,2172393,2161102,2228240,2293548,2224426,2137145,2023315,1870422,487,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608579
1991424,2360839,2203063,2154846,1951599,2337036,2172698,2161254,2228546,2292938,2225036,2137908,2023010,1870117,488,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608580
1992034,2361145,2203063,2154998,1951293,2337188,2172546,2160949,2227935,2292785,2224426,2137298,2022552,1869812,485,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608581
1992034,2360992,2203063,2155151,1952209,2338104,2172546,2161560,2228698,2293548,2224884,2137603,2022857,1870117,488,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608582
1992034,2360839,2202911,2155151,1951599,2337188,2172698,2161407,2227478,2292327,2223663,2137451,2023162,1870117,485,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608583
1992492,2360687,2202911,2154846,1952362,2337341,2172241,2160644,2228088,2293090,2223968,2137451,2023010,1870269,486,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608584
1992034,2361297,2203521,2154998,1951446,2336578,2172546,2161254,2228240,2293243,2224884,2137603,2023468,1870574,487,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608585
1992492,2361297,2203063,2154693,1952362,2338409,2172698,2161560,2228393,2293243,2224884,2137603,2023315,1869964,488,198,998,998,970,8,998,998,998,998,998,998,885,345,-1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670608586
