cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,Date
2127380,2369689,2207794,2160949,2084350,2349090,2180633,2168426,2232666,2296752,2230224,2140502,2024841,1872711,501,838,999,999,999,628,999,999,999,999,999,999,906,355,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670600092
2127075,2369232,2207946,2161102,2086029,2348632,2179870,2167968,2232666,2296600,2231445,2140808,2024993,1872406,493,838,999,999,999,628,999,999,999,999,999,999,906,355,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670600093
2127075,2369232,2207489,2160949,2087249,2348937,2180023,2167968,2231903,2297058,2230987,2141113,2025604,1873016,496,838,999,999,999,628,999,999,999,999,999,999,906,355,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670600094
2126007,2368927,2207641,2161102,2088165,2349243,2180175,2168731,2232208,2297058,2230682,2141113,2025299,1872863,492,838,999,999,999,628,999,999,999,999,999,999,906,355,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670600095
2127380,2368927,2207794,2161254,2089843,2349853,2179565,2167358,2232666,2296905,2230529,2140502,2024993,1873168,496,838,999,999,999,628,999,999,999,999,999,999,906,355,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670600096
2127075,2369689,2207794,2162170,2059020,2349243,2179870,2167816,2232360,2296295,2230224,2140502,2025451,1873016,499,838,999,999,999,628,999,999,999,999,999,999,906,355,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670600097
2127380,2369842,2208709,2161865,2050476,2349090,2179565,2167358,2232055,2296752,2230987,2140502,2024841,1872406,492,838,999,999,999,628,999,999,999,999,999,999,906,355,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670600098
2127075,2369689,2207641,2160797,2035369,2349700,2180023,2168273,2232818,2296600,2230682,2140808,2024993,1872406,493,838,999,999,999,628,999,999,999,999,999,999,906,355,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670600099
2126922,2369384,2207489,2161407,2030944,2349395,2179565,2167663,2232208,2296142,2230987,2140502,2025299,1872406,496,838,999,999,999,628,999,999,999,999,999,999,906,355,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670600100
2126617,2369689,2208099,2161407,2028808,2349090,2179718,2168579,2232208,2296295,2230529,2140655,2025451,1872711,498,838,999,999,999,628,999,999,999,999,999,999,906,355,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670600101
