cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
3538055,3543395,3543090,3539581,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3542938,3542785,3541259,46,207,213,212,209,275,275,275,275,275,275,275,212,211,211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673394
3537597,3543090,3542327,3539428,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3543090,3542480,3541412,46,207,213,212,209,275,275,275,275,275,275,275,212,211,211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673395
3538360,3543853,3543090,3539733,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3543548,3542022,3541259,46,207,213,212,209,275,275,275,275,275,275,275,212,211,211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673396
3537445,3543548,3542327,3539733,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3542785,3542938,3541412,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673397
3537750,3543395,3542938,3539428,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3543395,3542480,3541259,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673398
3537902,3543853,3543548,3540039,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3543548,3542480,3541259,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673399
3537902,3543548,3543243,3539428,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3542938,3542633,3541412,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673400
3538208,3543548,3543243,3540039,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3542938,3542480,3541107,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673401
3537750,3543395,3542480,3539428,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3543243,3543395,3541412,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673402
3538818,3544006,3542480,3539428,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3543853,3542633,3541259,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673403
3537902,3543701,3542938,3540191,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3543701,3542938,3541259,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673404
3537902,3543395,3542327,3539123,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3543853,3542633,3541412,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673405
3538513,3544006,3543090,3539581,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3543395,3542480,3541564,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673406
3538055,3543701,3542480,3539428,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3542633,3542480,3541870,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673407
3537902,3543853,3542480,3539581,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3543701,3542480,3541259,46,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673408
3490447,3500213,3496246,3504180,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3500213,3499450,3502807,480,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673409
3490142,3499603,3495330,3503570,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3498382,3498382,3502044,481,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673410
3489074,3498382,3494567,3503723,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3498535,3497467,3501281,479,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673411
3488922,3498077,3494110,3503112,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3497161,3497161,3500518,480,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673412
3489227,3498077,3493804,3502807,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3497619,3496856,3500213,479,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673413
3489227,3497467,3493499,3503112,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3497467,3496093,3499450,479,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673414
3487854,3496551,3491821,3501434,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3495941,3495178,3498840,481,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673415
3488159,3495788,3491821,3502197,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3495788,3495330,3498687,482,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673416
3488006,3496093,3491058,3501586,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3495330,3494720,3498229,482,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673417
3487243,3495330,3491210,3501586,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3495025,3494567,3497772,481,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673418
3487548,3495483,3490600,3500671,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3495483,3494415,3497772,480,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673419
3486785,3494873,3489990,3500518,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3494567,3493347,3497467,482,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673420
3486175,3493499,3489990,3500671,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3493652,3493041,3496398,484,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673421
3486328,3493347,3489837,3500061,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3493957,3492889,3496246,484,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673422
3486175,3493499,3489685,3500518,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3493804,3492584,3495635,482,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673423
3486328,3493347,3488464,3499755,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3492736,3492736,3496246,482,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673424
3486480,3492736,3489227,3500213,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3492279,3492736,3496551,480,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673425
3486022,3493194,3489379,3499908,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3493041,3491973,3495330,480,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673426
3485107,3492889,3488769,3500213,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3492279,3491973,3495635,480,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673427
3485412,3491821,3487548,3499145,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3492279,3491058,3495330,485,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673428
3485412,3492279,3488769,3499755,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3491821,3490600,3494110,482,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673429
3485717,3491668,3487548,3498535,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3491973,3491210,3495025,480,207,212,211,208,275,275,275,275,275,275,275,212,211,210,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673430
3485412,3491821,3486633,3498687,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3491821,3490905,3494720,482,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673431
3484649,3491668,3486938,3498840,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3491516,3490447,3493652,484,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673432
3484802,3491516,3486328,3497772,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3491516,3489837,3493499,482,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673433
3484497,3490905,3486175,3498687,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3490600,3490142,3493499,485,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673434
3484497,3491210,3486480,3498535,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3490295,3490142,3493194,484,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673435
3484954,3490753,3486480,3498229,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3490905,3489990,3493194,480,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673436
3484497,3490142,3486175,3497772,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3490447,3490905,3494567,480,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673437
3483886,3490447,3486022,3497161,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3490905,3490142,3493347,478,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673438
3484497,3490295,3486633,3498077,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3490447,3490142,3493194,478,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673439
3484497,3490447,3485870,3497314,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3490447,3489227,3493499,478,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673440
3483123,3489837,3485870,3497619,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3489837,3489379,3493499,480,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673441
3484039,3490142,3484954,3496856,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3489837,3489532,3493041,481,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673442
3483428,3489227,3484497,3496551,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3489074,3488769,3492736,481,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673443
3483734,3489532,3484649,3497161,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3488922,3488464,3491210,480,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673444
3483734,3488922,3484191,3497009,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3489379,3489227,3492126,479,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673445
3482360,3488159,3484344,3496246,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3488922,3488006,3491058,484,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673446
3482208,3488464,3484497,3496704,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3488464,3487854,3491821,486,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673447
3482818,3488464,3483581,3496246,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3488769,3488006,3491668,482,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673448
3482513,3488159,3484802,3496246,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3488006,3487701,3491363,480,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673449
3482818,3488311,3483886,3496246,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3488616,3487243,3491516,481,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673450
3482360,3488311,3483428,3496246,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3488769,3487548,3491210,480,206,211,210,207,274,274,274,274,274,274,274,211,210,209,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673451
3482513,3488006,3483428,3496246,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3488159,3487396,3490600,480,205,210,209,206,273,273,273,273,273,273,273,210,209,208,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673452
3482360,3488159,3483734,3496551,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3488006,3487091,3491363,481,205,210,209,206,273,273,273,273,273,273,273,210,209,208,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682673453
