cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
3248596,3227996,3217926,3260345,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3237762,3233184,3233489,486,39,44,43,40,107,107,107,107,107,107,107,44,43,42,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682677008
3249053,3228149,3218078,3259582,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3236999,3233489,3233184,485,39,44,43,40,107,107,107,107,107,107,107,44,43,42,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682677009
3249511,3228149,3218536,3260345,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3237457,3233489,3234252,481,39,44,43,40,107,107,107,107,107,107,107,44,43,42,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682677010
3249206,3228149,3218231,3260498,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3237609,3233184,3234100,484,39,44,43,40,107,107,107,107,107,107,107,44,43,42,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682677011
3248291,3227539,3218231,3260498,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3236846,3232879,3233642,486,39,44,43,40,107,107,107,107,107,107,107,44,43,42,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682677012
3249053,3227844,3217620,3260040,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3236694,3232574,3233184,482,39,44,43,40,107,107,107,107,107,107,107,44,43,42,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682677013
3249359,3227844,3217010,3259887,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3236541,3232879,3233642,481,39,44,43,40,107,107,107,107,107,107,107,44,43,42,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682677014
3247985,3226928,3216857,3259582,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3235931,3231811,3232879,486,38,43,42,39,106,106,106,106,106,106,106,43,42,41,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682677015
3248596,3227081,3216857,3259887,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3236541,3232421,3232879,481,38,43,42,39,106,106,106,106,106,106,106,43,42,41,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682677016
3248291,3226623,3216705,3259582,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3235778,3232269,3232727,481,38,43,42,39,106,106,106,106,106,106,106,43,42,41,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682677017
