cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
3696441,3701477,3698272,3699188,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3698272,3700408,3699493,48,453,463,456,457,275,275,275,275,275,275,275,456,459,458,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681395791
3695983,3701629,3698425,3699035,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3697814,3699188,3699035,48,453,463,456,457,275,275,275,275,275,275,275,456,459,458,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681395792
3695983,3702239,3698120,3698730,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3697662,3700256,3698883,48,453,463,456,457,275,275,275,275,275,275,275,456,459,458,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681395793
3696136,3701782,3698120,3699035,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3698272,3699951,3699645,48,453,463,456,457,275,275,275,275,275,275,275,456,459,458,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681395794
3696136,3702239,3698120,3698730,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3698272,3700103,3699035,48,453,463,456,457,275,275,275,275,275,275,275,456,459,458,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681395795
3695831,3701629,3697662,3698883,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3698120,3700714,3699951,48,453,463,456,457,275,275,275,275,275,275,275,456,459,458,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681395796
3696136,3701782,3698272,3698883,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3698272,3699645,3699188,48,453,463,456,457,275,275,275,275,275,275,275,456,459,458,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681395797
3696289,3702239,3698120,3699188,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3698730,3699951,3699188,48,453,463,456,457,275,275,275,275,275,275,275,456,459,458,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681395798
3695831,3702087,3697814,3699035,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3698272,3700561,3699493,48,453,463,456,457,275,275,275,275,275,275,275,456,459,458,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681395799
3696594,3702697,3697662,3698425,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3698120,3700256,3699188,48,453,463,456,457,275,275,275,275,275,275,275,456,459,458,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681395800
