cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
3717956,3710479,3717498,3716583,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714599,3717193,3717041,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392173
3718719,3710784,3717803,3716278,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714141,3717346,3717193,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392174
3718414,3710937,3717498,3716125,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714904,3717193,3717041,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392175
3718719,3710937,3717651,3716278,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3713836,3717193,3716888,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392176
3718872,3711395,3717956,3716430,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714294,3717498,3716583,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392177
3719177,3711242,3717956,3716430,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3713531,3717346,3716888,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392178
3718261,3709869,3717803,3716278,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714447,3717803,3717498,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392179
3718261,3710784,3718109,3716278,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714904,3718109,3716583,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392180
3719177,3711395,3717956,3715820,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3713836,3717498,3716888,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392181
3718566,3710479,3718261,3716735,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714447,3717193,3717346,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392182
3718872,3710784,3717651,3715972,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714294,3717346,3716888,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392183
3719635,3711242,3718414,3716278,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714141,3717193,3716430,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392184
3718719,3711242,3717956,3716278,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3715057,3716735,3716735,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392185
3719482,3711242,3718261,3717041,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714599,3717346,3717193,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392186
3718414,3710632,3718566,3717041,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714599,3716735,3716888,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392187
3719177,3710784,3717803,3716125,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714447,3716888,3716583,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392188
3719024,3710784,3718261,3716735,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714141,3717803,3717041,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392189
3718566,3710479,3717498,3715972,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714904,3717651,3716888,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392190
3719024,3710937,3718109,3716583,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714141,3717041,3716430,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392191
3718872,3710784,3717956,3716430,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3713989,3716735,3716888,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392192
3719024,3711395,3718109,3717041,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3713531,3717041,3717498,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392193
3717956,3710784,3718414,3716735,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714752,3717193,3716888,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392194
3718109,3710327,3717956,3716735,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714447,3716735,3716430,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392195
3718566,3710784,3717346,3715515,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714599,3717651,3717193,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392196
3713378,3721466,3714599,3716278,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714141,3717193,3716735,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681392197
3713226,3722229,3713989,3716430,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714141,3717193,3716583,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681392198
3712768,3721923,3713684,3716278,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3713836,3717651,3717041,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681392199
3712921,3721160,3714904,3716278,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714294,3717041,3717346,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681392200
3713073,3721160,3714294,3716888,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3715209,3717651,3717651,49,483,497,486,488,275,275,275,275,275,275,275,484,490,489,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681392201
3713073,3721313,3714752,3716278,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714447,3717193,3716888,49,482,495,485,487,275,275,275,275,275,275,275,484,489,488,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681392202
3718719,3711242,3717956,3716583,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714752,3717346,3716888,49,482,495,485,487,275,275,275,275,275,275,275,484,489,488,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392203
3719024,3711547,3717651,3716278,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3713989,3717346,3717193,49,482,495,485,487,275,275,275,275,275,275,275,484,489,488,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392204
3718719,3710632,3717651,3715667,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714752,3717346,3716735,49,482,495,485,487,275,275,275,275,275,275,275,484,489,488,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392205
3718872,3711547,3717651,3715820,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714294,3716888,3717346,49,482,495,485,487,275,275,275,275,275,275,275,484,489,488,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392206
3718872,3711547,3717956,3716735,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3714752,3716888,3716888,49,482,495,485,487,275,275,275,275,275,275,275,484,489,488,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1681392207
