cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
3677978,3679809,3671875,3693084,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3672180,3676757,3679656,507,416,424,422,419,-174,-174,-174,-174,-174,-174,-174,420,426,426,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681477940
3677978,3679809,3671569,3693084,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3671875,3675994,3678741,510,416,424,422,419,-174,-174,-174,-174,-174,-174,-174,420,426,426,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681477941
3678283,3680114,3670959,3692474,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3672027,3676605,3678894,508,416,424,422,419,-174,-174,-174,-174,-174,-174,-174,420,426,426,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681477942
3677978,3680267,3671722,3693389,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3672332,3676910,3678894,507,416,424,422,419,-174,-174,-174,-174,-174,-174,-174,420,426,426,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681477943
3677825,3679962,3671264,3692474,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3671569,3676300,3679046,506,416,424,422,419,-174,-174,-174,-174,-174,-174,-174,420,426,426,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681477944
3677520,3679351,3671264,3692169,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3671875,3676452,3678741,509,416,424,422,419,-174,-174,-174,-174,-174,-174,-174,420,426,426,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681477945
3677520,3680114,3671875,3692626,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3671875,3675689,3678588,509,416,424,422,419,-174,-174,-174,-174,-174,-174,-174,420,426,426,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681477946
3678131,3680267,3671417,3692779,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3672180,3676910,3679046,507,416,424,422,419,-174,-174,-174,-174,-174,-174,-174,420,426,426,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681477947
3677520,3679656,3671112,3692321,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3671875,3675689,3678283,510,416,424,422,419,-174,-174,-174,-174,-174,-174,-174,420,426,426,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681477948
3677368,3680114,3671264,3692169,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3671875,3676300,3679504,508,416,424,422,419,-174,-174,-174,-174,-174,-174,-174,420,426,426,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681477949
