cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
2274017,2261810,2261657,2258758,2260894,2259674,2263946,2144622,2639007,2262878,2279663,2275085,2273101,2223815,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895327
2272949,2261047,2260742,2257690,2261810,2260437,2264404,2145385,2639160,2262725,2278900,2274780,2272338,2222747,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895328
2273559,2261962,2261505,2258300,2261505,2260894,2263793,2144317,2639007,2263031,2279663,2275695,2272644,2223510,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895329
2274017,2261962,2261657,2257995,2261352,2260131,2263793,2144470,2639465,2263488,2279815,2276153,2273254,2223815,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895330
2273559,2261810,2261962,2258453,2261199,2260284,2264556,2145538,2639160,2262878,2279205,2274932,2273254,2223663,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895331
2273559,2261810,2262115,2258758,2261810,2259521,2264099,2145233,2639160,2262878,2279815,2275390,2273101,2223358,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895332
2273712,2260894,2261505,2257995,2261199,2259826,2263793,2144470,2639160,2262573,2278900,2274932,2272796,2223815,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895333
2274169,2262115,2261962,2258758,2261657,2260437,2263946,2144622,2639770,2263031,2279510,2275848,2273101,2223968,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895334
2273864,2262115,2261810,2258148,2261199,2260437,2263793,2144622,2640533,2262725,2280578,2276306,2273406,2223205,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895335
2274322,2262420,2262115,2258605,2261962,2260894,2264251,2145385,2639617,2262725,2279205,2275848,2274017,2224121,-497,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895336
2273712,2261657,2261657,2258911,2261505,2259826,2264862,2144927,2640533,2262878,2279815,2276458,2273254,2224121,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895337
2274017,2261810,2261505,2258300,2261505,2259826,2264099,2145080,2640075,2263031,2280273,2275848,2273559,2223205,-497,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895338
2273864,2261810,2261962,2258453,2261505,2260437,2264862,2145233,2640075,2263183,2280273,2276153,2274017,2224426,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895339
2274169,2262115,2262573,2258758,2261352,2260742,2264251,2144470,2640838,2262878,2279357,2275085,2273864,2223663,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895340
2273406,2262115,2262420,2259063,2261505,2259979,2265167,2145690,2640838,2263336,2279968,2275695,2274017,2223815,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895341
2274322,2262878,2261657,2258605,2261810,2260589,2264404,2144927,2641143,2263336,2279510,2276153,2273559,2223968,-497,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895342
2274017,2261505,2262420,2258911,2261657,2260589,2264099,2144622,2640838,2262878,2280426,2276763,2273559,2223663,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895343
2273864,2262420,2262573,2258605,2262115,2260742,2265167,2144927,2641754,2263641,2280731,2276611,2274017,2223815,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895344
2274169,2262420,2262573,2259063,2261505,2260894,2265014,2145080,2641754,2263183,2280120,2276000,2273864,2224273,-497,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895345
2274169,2262725,2262420,2258758,2261810,2260894,2264862,2145080,2641296,2262878,2280578,2276458,2273712,2224121,-497,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895346
2274475,2262420,2262420,2259368,2261810,2260589,2264709,2145233,2641143,2263336,2279663,2275543,2273864,2223815,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895347
2274017,2261962,2262420,2259216,2261962,2260742,2264709,2145080,2642059,2263793,2280120,2276000,2274017,2224426,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895348
2274322,2262420,2263183,2259826,2261657,2260742,2264251,2145080,2641754,2263336,2279968,2276000,2274322,2223815,-497,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895349
2274322,2262420,2262878,2259368,2261962,2260284,2264862,2144622,2641754,2263336,2280273,2276153,2274322,2224578,-498,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895350
2274322,2262115,2263183,2259368,2261962,2260894,2265167,2145385,2641448,2263488,2280273,2276000,2273406,2224121,-497,564,542,536,544,542,522,558,375,629,506,540,538,564,423,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678895351
