cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
2003784,2081451,2055206,2062988,2038574,2040710,2086029,2025756,2035675,2115936,1999816,2069854,2051391,2032165,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932189
2003784,2081451,2055511,2063446,2038726,2040405,2087097,2026519,2035980,2115631,1999664,2068939,2051696,2032318,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932190
2003936,2081451,2055664,2064056,2038421,2040405,2086181,2026062,2034912,2115325,1999816,2069549,2051086,2031860,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932191
2003326,2080993,2055664,2063293,2038421,2040252,2085571,2025604,2034912,2115936,1999969,2070159,2051696,2031860,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932192
2003631,2081604,2055969,2063751,2038879,2041015,2086334,2025756,2036132,2116699,1998901,2069091,2051849,2032775,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932193
2004089,2081604,2056121,2063751,2038116,2039947,2085723,2024993,2035217,2115631,1999816,2069396,2051086,2032012,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932194
2004089,2082214,2055816,2063903,2038421,2040405,2086181,2025604,2035827,2115783,1999511,2069091,2051391,2031860,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932195
2003936,2081298,2056274,2063293,2038574,2040405,2085876,2025451,2035217,2115783,1999053,2068939,2051391,2031402,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932196
2003326,2081298,2055969,2063293,2037963,2039947,2086029,2025451,2035522,2116546,1999359,2069396,2050628,2031555,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932197
2003784,2082061,2056121,2063751,2038726,2040100,2086029,2025451,2035369,2115631,1998901,2068939,2051544,2032012,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932198
2003631,2082061,2056274,2063598,2037963,2040100,2086639,2025146,2035980,2116546,1998901,2068786,2051849,2032012,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932199
2004089,2081909,2055511,2063598,2038421,2040100,2086334,2024993,2036285,2116699,1998748,2068939,2051696,2032318,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932200
2003479,2081604,2056427,2063446,2038421,2039947,2086181,2024993,2035369,2115936,1999053,2069549,2051544,2032165,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932201
2003479,2082061,2055511,2063293,2038726,2040557,2085571,2024993,2035827,2116088,1998443,2069244,2051849,2032012,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932202
2003784,2081909,2055511,2063598,2039184,2041015,2086486,2025756,2034606,2116546,1999053,2069091,2051849,2032012,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932203
2003326,2081451,2055664,2063293,2038421,2040100,2085571,2025146,2035064,2116241,1999664,2069702,2051544,2032165,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932204
2003173,2081756,2055816,2063140,2037811,2039489,2086181,2024841,2034759,2115936,1999664,2069854,2051239,2031707,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932205
2003326,2082061,2055816,2063293,2037963,2039947,2085876,2024993,2035064,2116088,1999206,2069549,2051544,2031707,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932206
2003784,2081909,2056121,2063751,2038269,2040405,2086791,2025756,2035369,2115478,1998596,2069244,2051849,2032318,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932207
2003631,2082214,2055816,2063903,2037963,2039489,2086181,2024841,2035064,2116088,1999206,2070159,2051086,2031402,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932208
2004394,2082672,2056274,2063293,2037963,2040405,2086944,2025146,2035827,2115936,1999359,2069396,2051849,2032012,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932209
2002868,2081451,2056732,2064208,2038574,2040252,2086334,2024841,2034912,2115631,1999359,2070007,2051696,2031860,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932210
2003326,2081909,2055969,2063293,2037658,2039794,2085876,2024078,2035217,2115783,1998596,2069396,2050628,2031860,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932211
2003631,2081298,2056121,2062988,2038269,2039947,2086334,2025299,2035217,2115936,1998291,2069244,2051696,2031860,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932212
2002563,2081756,2055664,2062530,2038269,2040100,2086486,2024993,2035369,2115478,1997985,2069244,2051544,2031860,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932213
2002563,2081756,2056427,2063903,2039031,2040710,2087097,2024993,2035522,2116394,1999511,2070159,2051391,2031707,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932214
2003173,2082061,2055816,2062988,2038726,2040100,2086334,2024688,2035522,2116241,1998748,2069091,2051239,2031402,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932215
2003173,2081451,2055664,2063598,2038116,2040252,2086486,2024841,2035369,2116241,1998443,2069396,2051086,2031402,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932216
2003326,2081146,2055511,2063598,2038726,2040252,2086181,2025451,2035675,2116546,1998596,2069702,2051086,2031555,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932217
2003784,2082214,2055816,2062835,2037506,2039337,2086639,2025299,2035522,2116394,1999053,2070617,2050933,2031555,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932218
2003021,2081451,2055969,2063293,2037811,2040100,2085571,2024536,2034759,2115936,1998748,2069702,2051239,2031250,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932219
2003631,2082672,2056121,2063598,2038116,2039947,2086486,2024841,2035369,2116699,1998596,2069549,2051696,2031860,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932220
2003021,2081909,2055816,2063140,2038574,2040252,2086639,2025299,2035064,2116088,1999053,2070159,2051086,2031707,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932221
2003631,2082366,2056732,2063140,2037811,2039947,2086334,2024230,2034912,2115783,1999359,2070007,2051849,2032012,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932222
2003021,2081451,2056274,2063140,2037963,2039947,2086334,2024536,2035522,2116546,1998901,2070007,2051391,2031707,54,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932223
2003021,2081756,2055511,2062988,2038574,2040252,2086029,2024536,2036132,2116088,1998901,2069244,2051239,2030944,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1679932224
2051086,2055816,2056732,2053833,2051239,2050323,2055206,2052764,2061004,2057495,2052307,2055816,2041168,2055358,52,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679932225
2050933,2055664,2056579,2053985,2052154,2051239,2055358,2053222,2060699,2056884,2053680,2056732,2041320,2056121,52,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679932226
2050933,2055206,2055816,2053222,2052612,2052307,2055053,2053527,2061309,2057342,2053527,2056274,2041625,2056884,52,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679932227
2052612,2055664,2056427,2053680,2052459,2052154,2055206,2053985,2062530,2057189,2054138,2055358,2041473,2057647,53,558,546,550,550,560,560,545,563,583,548,566,549,500,569,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679932228
2079772,2026824,2026672,2079772,2052764,2058868,2021636,2091217,2045440,2012176,2109527,2025909,2064819,2033081,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932229
2079467,2025451,2026062,2080078,2052764,2058563,2020721,2091674,2044372,2011260,2109375,2024383,2065734,2033538,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932230
2079467,2024688,2025451,2080230,2053222,2059173,2020416,2091674,2044830,2010955,2109832,2024078,2064666,2032470,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932231
2078857,2024078,2025299,2079925,2053833,2059326,2019805,2091522,2045135,2011413,2109527,2023162,2065124,2032318,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932232
2080078,2024688,2025604,2080383,2053222,2059936,2019805,2091369,2044372,2010192,2110595,2024078,2065734,2032470,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932233
2080078,2024688,2025909,2080383,2054290,2060089,2018890,2091369,2044677,2010803,2110137,2023162,2066040,2032470,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932234
2079620,2023468,2024688,2079925,2054595,2060089,2019653,2091522,2044067,2009582,2110443,2022857,2065124,2032318,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932235
2080383,2023773,2024536,2080078,2053985,2059936,2019042,2092285,2044219,2010040,2110748,2023162,2064971,2031860,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932236
2079925,2023315,2024383,2079925,2054443,2060699,2018432,2092285,2044677,2009735,2110900,2023468,2065124,2032012,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932237
2079925,2023925,2024078,2079925,2053680,2059631,2018585,2092285,2043304,2009124,2110748,2022552,2064971,2031402,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932238
2079925,2023162,2023468,2079925,2055053,2060852,2018280,2091979,2044067,2009582,2110595,2022552,2066040,2032623,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932239
2080841,2023010,2023468,2079925,2054443,2060699,2019042,2093353,2043609,2008972,2110748,2022094,2065734,2032165,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932240
2080993,2023010,2023925,2079772,2054748,2060699,2018127,2092285,2044219,2009124,2110900,2022552,2064971,2032165,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932241
2080688,2022552,2024078,2079772,2054595,2060546,2018432,2093048,2044372,2009429,2110595,2022705,2065429,2031860,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932242
2080230,2022705,2023773,2080230,2054595,2060394,2018280,2092590,2043762,2008514,2110900,2022247,2064514,2031250,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932243
2080383,2022857,2023773,2079925,2055511,2060852,2018280,2092437,2043609,2008819,2110748,2021942,2065124,2031402,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932244
2080688,2022705,2023162,2080383,2054748,2060546,2018585,2092437,2044067,2008209,2110900,2021942,2064971,2030944,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932245
2080535,2022705,2023925,2080078,2054901,2060699,2018432,2093505,2043762,2008209,2111053,2022094,2064971,2031555,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932246
2080688,2022399,2023468,2079925,2055053,2060852,2018432,2092895,2044372,2008819,2110900,2021942,2064971,2031860,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932247
2080383,2022552,2023773,2080383,2055206,2061004,2017822,2093048,2043609,2008819,2111358,2022094,2065277,2031707,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932248
2080383,2022399,2022857,2080078,2054595,2060699,2018280,2092742,2043457,2007904,2111053,2021484,2065277,2031860,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932249
2081146,2022094,2023010,2080078,2055664,2061004,2017822,2092895,2043457,2008209,2111511,2021942,2065582,2031860,53,545,560,560,551,545,547,557,551,585,566,553,560,493,564,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1679932250
