cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
2060241,1975555,2061157,2042388,2001647,2058258,1986694,2080841,1999053,2097930,1985015,2010192,2055816,2007141,53,454,466,456,454,470,454,466,461,475,464,464,467,433,477,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1679937610
2059936,1976013,2061767,2043151,2001953,2058868,1987915,2081451,1999511,2097930,1985168,2010345,2055969,2008056,53,454,466,456,454,470,454,466,461,475,464,464,467,433,477,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1679937611
2059173,1975250,2060852,2042694,2001037,2057495,1987304,2080993,1999511,2098236,1985015,2010192,2055664,2007141,53,454,466,456,454,470,454,466,461,475,464,464,467,433,477,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1679937612
2060546,1976013,2061157,2041931,2000885,2057952,1987609,2081298,1999511,2098083,1985015,2010192,2055358,2006988,53,454,466,456,454,470,454,466,461,475,464,464,467,433,477,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1679937613
2059478,1975402,2061614,2043151,2001800,2058258,1987609,2081451,1999053,2097625,1985015,2010345,2055816,2007751,53,454,466,456,454,470,454,466,461,475,464,464,467,433,477,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1679937614
2060089,1975708,2061157,2042388,2002258,2058258,1986999,2080841,1999664,2098236,1984863,2010192,2055511,2006225,53,454,466,456,454,470,454,466,461,475,464,464,467,433,477,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1679937615
2059783,1975250,2061157,2042694,2001190,2057800,1987609,2081298,1999053,2097320,1984863,2009582,2055816,2006835,53,454,466,456,454,470,454,466,461,475,464,464,467,433,477,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1679937616
2059478,1974945,2061920,2042999,2001190,2057952,1987152,2080993,1999511,2097930,1985015,2009735,2056121,2007293,53,454,466,456,454,470,454,466,461,475,464,464,467,433,477,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1679937617
2060852,1975708,2061462,2042999,2001037,2058105,1987304,2081298,1999511,2098236,1984710,2010040,2055816,2006683,53,454,466,456,454,470,454,466,461,475,464,464,467,433,477,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1679937618
2060394,1974792,2061462,2042846,2001037,2058258,1986999,2081146,1999206,2097167,1985015,2009735,2055206,2006683,53,454,466,456,454,470,454,466,461,475,464,464,467,433,477,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1679937619
