cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
3767852,3789367,3792419,3753051,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3787231,3786926,3781280,-501,427,445,440,430,451,451,451,451,451,451,451,440,439,439,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681898683
3768005,3789978,3792266,3753204,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3787536,3787231,3781280,-501,427,445,440,430,451,451,451,451,451,451,451,440,439,439,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681898684
3768157,3789978,3792266,3753662,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3787994,3787078,3781280,-502,427,445,440,430,451,451,451,451,451,451,451,440,439,439,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681898685
3768768,3790588,3792266,3753356,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3787384,3787078,3781433,-502,427,445,440,430,451,451,451,451,451,451,451,440,439,439,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681898686
3768157,3789672,3792877,3753051,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3787078,3787078,3780975,-502,427,445,440,430,451,451,451,451,451,451,451,440,439,439,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681898687
3768463,3790588,3792877,3753662,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3786926,3787078,3781280,-502,427,445,440,430,451,451,451,451,451,451,451,440,439,439,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681898688
3768768,3790588,3792266,3753662,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3787689,3787384,3781585,-501,427,445,440,430,451,451,451,451,451,451,451,440,439,439,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681898689
3768463,3790130,3792114,3753204,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3787841,3787231,3781433,-502,427,445,440,430,451,451,451,451,451,451,451,440,439,439,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681898690
3768920,3790435,3793029,3753967,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3787994,3786926,3781738,-502,428,446,441,431,452,452,452,452,452,452,452,441,440,440,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681898691
3768157,3789978,3792266,3752899,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3787689,3786926,3781738,-501,428,446,441,431,452,452,452,452,452,452,452,441,440,440,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681898692
3768768,3790588,3792877,3753662,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3787384,3787384,3780975,-501,428,446,441,431,452,452,452,452,452,452,452,441,440,440,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681898693
