cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
3979492,3991394,3995056,3963623,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3986206,3990631,3984069,-504,361,-489,-504,364,385,385,385,385,385,385,385,-504,-507,-507,749,-119,-129,749,749,749,749,749,749,749,749,-129,-131,-131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681920345
3979949,3991088,3995056,3963317,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3985748,3991241,3984832,-504,361,-489,-504,364,385,385,385,385,385,385,385,-504,-507,-507,749,-119,-129,749,749,749,749,749,749,749,749,-129,-131,-131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681920346
3979187,3991088,3994903,3964233,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3986358,3990631,3984222,-504,361,-489,-504,364,385,385,385,385,385,385,385,-504,-507,-507,749,-119,-129,749,749,749,749,749,749,749,749,-129,-131,-131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681920347
3979339,3990936,3995361,3963775,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3986053,3991699,3985137,-504,361,-489,-504,364,385,385,385,385,385,385,385,-504,-507,-507,749,-119,-129,749,749,749,749,749,749,749,749,-129,-131,-131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681920348
3978881,3991241,3995361,3963470,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3986206,3991699,3984527,-504,361,-489,-504,364,385,385,385,385,385,385,385,-504,-507,-507,749,-119,-129,749,749,749,749,749,749,749,749,-129,-131,-131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681920349
3979492,3991394,3995056,3963775,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3986511,3991241,3984375,-504,361,-489,-504,364,385,385,385,385,385,385,385,-504,-507,-507,749,-119,-129,749,749,749,749,749,749,749,749,-129,-131,-131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681920350
3979034,3991394,3995513,3963623,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3986816,3991241,3984527,-504,361,-489,-504,364,385,385,385,385,385,385,385,-504,-507,-507,749,-119,-129,749,749,749,749,749,749,749,749,-129,-131,-131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681920351
3979492,3991546,3995666,3963928,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3986358,3991699,3984985,-504,361,-489,-504,364,385,385,385,385,385,385,385,-504,-507,-507,749,-119,-129,749,749,749,749,749,749,749,749,-129,-131,-131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681920352
3980102,3991851,3995361,3963775,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3986358,3992004,3984832,-504,361,-489,-504,364,385,385,385,385,385,385,385,-504,-507,-507,749,-119,-129,749,749,749,749,749,749,749,749,-129,-131,-131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681920353
3979949,3991851,3995666,3964385,3600000,3600000,3600000,3600000,3600000,3600000,3600000,3986816,3992004,3984680,-504,361,-489,-504,364,385,385,385,385,385,385,385,-504,-507,-507,749,-119,-129,749,749,749,749,749,749,749,749,-129,-131,-131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681920354
