cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
4126281,4135131,4141845,4121704,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134368,4138031,4133758,-218,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115262
4127197,4134826,4141082,4121551,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134674,4138031,4134521,-218,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115263
4126281,4134979,4141540,4121398,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134674,4137115,4134216,-218,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115264
4126281,4135131,4141235,4121398,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134674,4137573,4134368,-218,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115265
4126739,4135589,4141387,4121398,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134368,4137420,4133300,-218,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115266
4127349,4136199,4141540,4121246,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4133911,4137573,4134826,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115267
4127044,4136047,4141387,4121551,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134063,4137268,4134216,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115268
4126892,4135437,4140777,4120941,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4133911,4138031,4134674,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115269
4127197,4135742,4141235,4120941,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134368,4137725,4134063,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115270
4126129,4135131,4141387,4121246,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134521,4137725,4133605,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115271
4126586,4135437,4140319,4120178,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134216,4138031,4134826,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115272
4126892,4136199,4141082,4120941,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134063,4137725,4134521,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115273
4126892,4135742,4141387,4121093,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134216,4137878,4133605,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115274
4126434,4135131,4141082,4120941,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4133911,4137878,4134063,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115275
4126434,4134979,4141082,4121398,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4133758,4138488,4134521,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115276
4127044,4135589,4141082,4120941,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134063,4137268,4133758,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115277
4125976,4135131,4141387,4121246,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4133758,4138183,4134826,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115278
4126739,4136047,4140777,4121093,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134063,4138793,4134979,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115279
4126129,4134979,4141387,4121246,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134521,4138031,4134216,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115280
4126281,4135437,4140319,4120483,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134521,4138183,4134063,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115281
4126739,4135589,4141693,4120941,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134521,4138183,4135131,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115282
4126739,4135589,4141540,4120941,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134368,4137878,4133911,-217,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115283
4126739,4135437,4140777,4120788,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134216,4137268,4133605,-216,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115284
4127044,4135894,4141235,4121093,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134063,4137725,4134674,-216,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115285
4127502,4136199,4141845,4121551,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4134216,4137878,4134674,-216,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115286
4126739,4135894,4141235,4121246,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4133300,4138031,4134368,-216,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115287
4126586,4135589,4141693,4121551,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4133911,4138336,4134826,-216,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682115288
