cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,cellCB_1,cellCB_2,cellCB_3,cellCB_4,cellCB_5,cellCB_6,cellCB_7,cellCB_8,cellCB_9,cellCB_10,cellCB_11,cellCB_12,cellCB_13,cellCB_14,Date
4129333,4140167,4141693,4126434,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4136962,4141845,4140625,-126,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682117067
4129180,4139709,4141387,4127197,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4137268,4142150,4140777,-125,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682117068
4128570,4139099,4141082,4126892,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4136657,4141540,4139251,-126,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682117069
4129486,4140167,4141387,4126739,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4136962,4141998,4140319,-126,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682117070
4128875,4139862,4141082,4126586,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4137268,4141693,4139862,-126,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682117071
4129791,4140472,4141387,4126129,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4136505,4141693,4139709,-125,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682117072
4129180,4139709,4141845,4127349,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4136962,4142150,4140319,-125,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682117073
4129486,4139862,4141693,4127044,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4137268,4141845,4139556,-125,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682117074
4128723,4139709,4141998,4126739,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4136962,4141845,4140014,-125,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682117075
4129638,4140014,4141387,4127349,3600000,3600000,3600000,3600000,3600000,3600000,3600000,4137268,4141693,4139556,-125,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682117076
