cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,Date
1914825,1917419,1986541,1724243,1864624,1889801,1939239,1834716,1970825,2312316,1996154,1954040,2231292,2093811,-92,957,959,1143,879,879,914,1011,879,1096,1877,1196,1052,1877,1593,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671030224
1915435,1917114,1985778,1724395,1865386,1890106,1939239,1834411,1971130,2312774,1995849,1953582,2230834,2092895,-92,957,959,1143,879,879,914,1011,879,1096,1877,1196,1052,1877,1593,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671030225
1915283,1916503,1986083,1724700,1865539,1890411,1939392,1834259,1970672,2312011,1995391,1953125,2230224,2093048,-92,957,959,1143,879,879,914,1011,879,1096,1877,1196,1052,1877,1593,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671030226
1915435,1916809,1985931,1724548,1864471,1889648,1939697,1834564,1970672,2312011,1995697,1953735,2230529,2093353,-92,957,959,1143,879,879,914,1011,879,1096,1877,1196,1052,1877,1593,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671030227
1914825,1916961,1985931,1724090,1865539,1890411,1939086,1834564,1970825,2312622,1996307,1953277,2230834,2093353,-91,957,959,1143,879,879,914,1011,879,1096,1877,1196,1052,1877,1593,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671030228
1915588,1917114,1986083,1724395,1864776,1890106,1938934,1834716,1970977,2312316,1996459,1954040,2230834,2093353,-92,957,959,1143,879,879,914,1011,879,1096,1877,1196,1052,1877,1593,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671030229
1914825,1916656,1985626,1724243,1864013,1890106,1939544,1834716,1970672,2311553,1996002,1954498,2230529,2092895,-92,957,959,1143,879,879,914,1011,879,1096,1877,1196,1052,1877,1593,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671030230
1915283,1917114,1986389,1724853,1865081,1889801,1939086,1834564,1970825,2312316,1996154,1953277,2230834,2093353,-92,957,959,1143,879,879,914,1011,879,1096,1877,1196,1052,1877,1593,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671030231
1915130,1916656,1985778,1723480,1864166,1889648,1938476,1833953,1970214,2312011,1996459,1954193,2230529,2092895,-93,957,959,1143,879,879,914,1011,879,1096,1877,1196,1052,1877,1593,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671030232
1915740,1916961,1986083,1724090,1865081,1889953,1939392,1833953,1969909,2312011,1995849,1953887,2230682,2093353,-93,957,959,1143,879,879,914,1011,879,1096,1877,1196,1052,1877,1593,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1671030233
