cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,Date
2063903,2090148,2096710,2047424,2009887,2090911,2131347,2108154,2032775,2072448,2104797,2054748,2051544,2194976,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518984
2063598,2090148,2096862,2047882,2009887,2091064,2130889,2108001,2032470,2072296,2103729,2054138,2049865,2194061,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518985
2063903,2089996,2096405,2047882,2010498,2091064,2131347,2108001,2032928,2072906,2104644,2054901,2051239,2194671,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518986
2063903,2090148,2096557,2047882,2010040,2090759,2130584,2107543,2032775,2073059,2104644,2054748,2050170,2194366,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518987
2063903,2090454,2096099,2047882,2010498,2091064,2131805,2108154,2032928,2072753,2104949,2054290,2050628,2194366,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518988
2063598,2090148,2096405,2047271,2009735,2090454,2131042,2107696,2032775,2071838,2104797,2055206,2050933,2194519,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518989
2063598,2089691,2096710,2048034,2010345,2090759,2130889,2107696,2032318,2072296,2104339,2054290,2050323,2194213,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518990
2063903,2090148,2096557,2047882,2009735,2090759,2130584,2107238,2032470,2072296,2104339,2054443,2050018,2194519,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518991
2063598,2089385,2097167,2048339,2010192,2091217,2130737,2107238,2032928,2072296,2105255,2054748,2050781,2194824,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518992
2063446,2089996,2097015,2047576,2009887,2090606,2131195,2107849,2032928,2073059,2104187,2054138,2050933,2194824,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518993
2064208,2089843,2096405,2047729,2010040,2091217,2130584,2107696,2032470,2072753,2104187,2054138,2050933,2194366,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518994
2064056,2090606,2096252,2047424,2010498,2091064,2131500,2108306,2032928,2073211,2104949,2054443,2051239,2194366,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518995
2064208,2090148,2096405,2047729,2009582,2090911,2130584,2108154,2032775,2072753,2104187,2054443,2051391,2195434,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518996
2062835,2089538,2095947,2047424,2009735,2090148,2130126,2108001,2032775,2072601,2104949,2054901,2050476,2194213,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518997
2063751,2090301,2096252,2048187,2010803,2091064,2131195,2108306,2032775,2072753,2103729,2053833,2050933,2194213,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518998
2063598,2089843,2096252,2047882,2010040,2091369,2130889,2108001,2032775,2072448,2104492,2054290,2050628,2194061,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670518999
2063598,2090148,2097473,2048034,2010345,2091369,2131195,2108459,2032623,2072296,2104339,2054901,2050323,2193603,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519000
2063751,2089843,2096710,2047882,2009887,2090759,2131958,2108612,2033538,2073211,2104492,2054901,2050933,2194213,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519001
2063751,2090911,2096099,2048187,2010040,2090911,2131500,2108764,2033081,2072601,2104949,2054290,2050628,2194824,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519002
2063751,2089843,2096405,2047119,2010192,2090606,2131195,2108459,2032928,2073211,2103881,2054138,2050781,2194366,-183,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519003
2063598,2089843,2096862,2047729,2010498,2091674,2131042,2108306,2032928,2073059,2104034,2054443,2050628,2194671,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519004
2063598,2090301,2097015,2048339,2010345,2090454,2130889,2108306,2032623,2072753,2104797,2055053,2050170,2194366,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519005
2063751,2090454,2096405,2048187,2009735,2090606,2131347,2108306,2032012,2072448,2104187,2054290,2050628,2194824,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519006
2063598,2089538,2096252,2048187,2009887,2090759,2130737,2108612,2032928,2073211,2105560,2054595,2050323,2194366,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519007
2064514,2089843,2096099,2047882,2009887,2090911,2130584,2108306,2033081,2073516,2104949,2054901,2050628,2194519,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519008
2063903,2090454,2096252,2047729,2010040,2090759,2131195,2108612,2032928,2072906,2105255,2054901,2050476,2194366,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519009
2063446,2089996,2096557,2048034,2009582,2090454,2130889,2108306,2032623,2072448,2104187,2054443,2051239,2194824,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519010
2063751,2090148,2096862,2048187,2009582,2089996,2131347,2108154,2032928,2072296,2104797,2054290,2050628,2194976,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519011
2063446,2089843,2096710,2048034,2009735,2090454,2131195,2108612,2033081,2072601,2104187,2054443,2050323,2194366,-182,755,873,915,676,480,877,1070,778,609,799,953,721,700,1211,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519012
2064208,2090911,2096710,2047729,2009887,2090606,2131195,2108306,2032775,2072753,2104187,2053680,2050323,2194213,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519013
2063446,2090454,2096252,2047576,2009735,2091064,2131195,2108917,2032470,2072143,2105255,2054595,2050933,2194213,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519014
2063598,2090301,2096557,2047424,2009887,2090759,2131195,2108001,2032928,2072753,2105255,2054901,2051086,2194366,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519015
2064208,2090301,2096862,2047882,2009582,2090911,2130737,2108001,2032623,2073211,2104644,2054443,2050933,2194519,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519016
2063751,2090606,2097015,2048492,2009582,2090148,2131195,2108306,2032165,2072448,2104339,2054290,2050476,2194213,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519017
2063598,2090606,2096252,2047576,2010040,2090454,2131195,2108154,2032623,2072601,2104949,2054595,2051239,2194976,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519018
2063903,2090606,2096710,2047576,2010650,2090911,2131500,2107696,2033386,2073364,2104492,2054443,2050933,2194976,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519019
2063903,2090301,2096405,2047576,2010192,2091217,2131195,2108154,2033081,2072601,2104034,2054138,2051086,2195129,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519020
2063598,2089996,2096557,2047576,2010345,2090911,2131347,2108459,2032623,2073211,2104339,2054138,2051391,2194976,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519021
2063446,2090148,2096862,2047882,2010345,2091064,2130432,2107849,2033081,2073211,2104339,2053985,2050476,2194976,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519022
2063293,2090606,2096710,2048187,2009887,2091217,2131805,2108306,2032470,2072906,2104644,2054290,2050476,2194061,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519023
2063751,2090606,2096405,2047729,2009887,2090759,2131347,2108917,2033538,2073516,2105102,2054901,2051239,2194824,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519024
2064056,2090148,2096862,2047424,2009735,2090911,2131195,2108306,2033081,2073059,2104797,2055053,2050781,2194671,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519025
2063293,2089996,2096710,2047424,2009887,2090759,2130737,2108154,2033081,2072448,2104492,2054443,2050781,2194519,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519026
2064361,2090301,2096710,2048034,2010040,2090606,2131500,2108306,2032775,2072753,2104797,2054901,2050170,2194061,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519027
2064361,2090759,2097167,2047729,2010040,2091369,2130737,2108001,2032470,2072448,2104339,2054748,2050018,2194519,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519029
2063751,2090606,2096710,2048187,2009887,2090911,2131652,2108612,2032623,2072601,2104187,2054138,2050628,2194671,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519030
2063903,2090454,2095947,2047424,2010192,2091827,2131042,2108154,2033233,2073059,2104644,2053985,2050628,2194671,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519031
2063446,2089843,2096710,2047729,2009887,2090911,2131042,2108154,2032775,2072601,2104034,2054138,2050933,2194366,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519032
2063446,2090301,2096862,2048034,2010192,2090911,2130889,2108459,2033081,2072906,2104187,2053985,2051391,2195129,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519032
2063598,2089996,2097167,2048950,2009887,2091064,2130432,2108154,2032775,2072601,2104492,2054748,2050933,2194213,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519033
2063293,2089691,2096405,2048034,2010345,2091369,2131042,2108459,2032318,2072753,2104339,2054138,2050933,2194366,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519034
2063140,2090148,2096557,2047424,2009429,2090759,2131347,2109069,2032470,2072448,2104339,2055053,2051544,2194824,-181,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519035
2063751,2090454,2096252,2047424,2009582,2090148,2130889,2108612,2032928,2073059,2104797,2054290,2051239,2194824,-182,756,874,916,677,481,878,1071,779,610,800,954,722,701,1212,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670519037
