cellVoltage_1,cellVoltage_2,cellVoltage_3,cellVoltage_4,cellVoltage_5,cellVoltage_6,cellVoltage_7,cellVoltage_8,cellVoltage_9,cellVoltage_10,cellVoltage_11,cellVoltage_12,cellVoltage_13,cellVoltage_14,packCurrent,cellSoC_1,cellSoC_2,cellSoC_3,cellSoC_4,cellSoC_5,cellSoC_6,cellSoC_7,cellSoC_8,cellSoC_9,cellSoC_10,cellSoC_11,cellSoC_12,cellSoC_13,cellSoC_14,cellSoH_1,cellSoH_2,cellSoH_3,cellSoH_4,cellSoH_5,cellSoH_6,cellSoH_7,cellSoH_8,cellSoH_9,cellSoH_10,cellSoH_11,cellSoH_12,cellSoH_13,cellSoH_14,equivalentFullCycle,Date
2064056,2088775,2096557,2045745,2005920,2088623,2129211,2067260,2032928,2072906,2105102,2055053,2051086,2195129,-392,646,764,806,567,371,768,962,669,500,690,844,612,591,1102,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670515349
2063751,2089385,2097015,2046356,2005767,2088317,2129516,2067871,2033538,2073364,2104949,2055969,2051696,2195739,-392,646,764,806,567,371,768,962,669,500,690,844,612,591,1102,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670515350
2063903,2089080,2097320,2046813,2006378,2088775,2129974,2067565,2032623,2072906,2105102,2055358,2051391,2195587,-392,646,764,806,567,371,768,962,669,500,690,844,612,591,1102,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670515352
2063751,2088623,2096710,2046051,2005157,2088317,2129821,2067413,2032775,2072601,2104797,2055358,2051696,2195739,-392,646,764,806,567,371,768,962,669,500,690,844,612,591,1102,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670515352
2063751,2089233,2097625,2046966,2005462,2087860,2129364,2067565,2033233,2072906,2105865,2055511,2051696,2195892,-392,646,764,806,567,371,768,962,669,500,690,844,612,591,1102,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670515354
2064056,2088928,2097015,2046508,2005462,2088470,2129211,2067718,2033691,2072906,2105407,2055664,2051239,2194976,-391,646,764,806,567,371,768,962,669,500,690,844,612,591,1102,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670515355
2063598,2089233,2097015,2046508,2005615,2088623,2129364,2066955,2033081,2073211,2104949,2055358,2052001,2195587,-392,646,764,806,567,371,768,962,669,500,690,844,612,591,1102,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670515356
2063903,2088623,2097015,2046966,2005615,2088317,2128906,2066955,2033538,2073822,2104797,2055053,2051239,2195587,-392,646,764,806,567,371,768,962,669,500,690,844,612,591,1102,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670515357
2064514,2089233,2096405,2046508,2006225,2088317,2130126,2068328,2033538,2072906,2105102,2055358,2051849,2195129,-391,646,764,806,567,371,768,962,669,500,690,844,612,591,1102,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670515358
2063751,2089385,2097015,2046051,2005767,2088470,2129821,2066802,2032623,2073211,2105255,2055358,2051544,2194976,-391,646,764,806,567,371,768,962,669,500,690,844,612,591,1102,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1670515359
